series,filename,id,page
MDT02,MDT02-ETRS89-HU29-0727-3-COB2.asc,10410356,8
MDT02,MDT02-ETRS89-HU29-0727-4-COB2.asc,10410337,8
MDT02,MDT02-ETRS89-HU29-0728-3-COB2.asc,10410348,8
MDT02,MDT02-ETRS89-HU29-0728-4-COB2.asc,10410400,8
MDT02,MDT02-ETRS89-HU29-0729-3-COB2.asc,10410311,8
MDT02,MDT02-ETRS89-HU29-0729-4-COB2.asc,10410301,8
MDT02,MDT02-ETRS89-HU29-0730-3-COB2.asc,10410392,8
MDT02,MDT02-ETRS89-HU29-0750-1-COB2.asc,10410292,8
MDT02,MDT02-ETRS89-HU29-0750-2-COB2.asc,10410342,8
MDT02,MDT02-ETRS89-HU29-0750-4-COB2.asc,10410368,8
MDT02,MDT02-ETRS89-HU29-0751-1-COB2.asc,10410353,8
MDT02,MDT02-ETRS89-HU29-0751-2-COB2.asc,10410402,8
MDT02,MDT02-ETRS89-HU29-0751-3-COB2.asc,10410367,8
MDT02,MDT02-ETRS89-HU29-0751-4-COB2.asc,10410374,8
MDT02,MDT02-ETRS89-HU29-0752-1-COB2.asc,10410299,8
MDT02,MDT02-ETRS89-HU29-0752-2-COB2.asc,10410410,8
MDT02,MDT02-ETRS89-HU29-0752-3-COB2.asc,10410404,8
MDT02,MDT02-ETRS89-HU29-0752-4-COB2.asc,10410387,8
MDT02,MDT02-ETRS89-HU29-0753-1-COB2.asc,10410331,8
MDT02,MDT02-ETRS89-HU29-0753-2-COB2.asc,10410361,8
MDT02,MDT02-ETRS89-HU29-0753-3-COB2.asc,10410360,8
MDT02,MDT02-ETRS89-HU29-0753-4-COB2.asc,10410355,8
MDT02,MDT02-ETRS89-HU29-0775-1-COB2.asc,10410408,8
MDT02,MDT02-ETRS89-HU29-0775-2-COB2.asc,10410338,8
MDT02,MDT02-ETRS89-HU29-0775-3-COB2.asc,10410363,8
MDT02,MDT02-ETRS89-HU29-0775-4-COB2.asc,10410290,8
MDT02,MDT02-ETRS89-HU29-0776-1-COB2.asc,10410306,8
MDT02,MDT02-ETRS89-HU29-0776-2-COB2.asc,10410294,8
MDT02,MDT02-ETRS89-HU29-0776-3-COB2.asc,10410322,8
MDT02,MDT02-ETRS89-HU29-0776-4-COB2.asc,10410352,8
MDT02,MDT02-ETRS89-HU29-0777-1-COB2.asc,10410398,8
MDT02,MDT02-ETRS89-HU29-0777-2-COB2.asc,10410406,8
MDT02,MDT02-ETRS89-HU29-0777-3-COB2.asc,10410310,8
MDT02,MDT02-ETRS89-HU29-0777-4-COB2.asc,10410286,9
MDT02,MDT02-ETRS89-HU29-0778-1-COB2.asc,10410317,9
MDT02,MDT02-ETRS89-HU29-0778-2-COB2.asc,10410407,9
MDT02,MDT02-ETRS89-HU29-0778-3-COB2.asc,10410358,9
MDT02,MDT02-ETRS89-HU29-0778-4-COB2.asc,10410312,9
MDT02,MDT02-ETRS89-HU29-0800-2-COB2.asc,10410384,9
MDT02,MDT02-ETRS89-HU29-0800-4-COB2.asc,10410347,9
MDT02,MDT02-ETRS89-HU29-0801-1-COB2.asc,10410339,9
MDT02,MDT02-ETRS89-HU29-0801-2-COB2.asc,10410386,9
MDT02,MDT02-ETRS89-HU29-0801-3-COB2.asc,10410289,9
MDT02,MDT02-ETRS89-HU29-0801-4-COB2.asc,10410287,9
MDT02,MDT02-ETRS89-HU29-0802-1-COB2.asc,10410334,9
MDT02,MDT02-ETRS89-HU29-0802-2-COB2.asc,10410349,9
MDT02,MDT02-ETRS89-HU29-0802-3-COB2.asc,10410359,9
MDT02,MDT02-ETRS89-HU29-0802-4-COB2.asc,10410346,9
MDT02,MDT02-ETRS89-HU29-0803-1-COB2.asc,10410390,9
MDT02,MDT02-ETRS89-HU29-0803-2-COB2.asc,10410309,9
MDT02,MDT02-ETRS89-HU29-0803-3-COB2.asc,10410362,9
MDT02,MDT02-ETRS89-HU29-0803-4-COB2.asc,10410377,9
MDT02,MDT02-ETRS89-HU29-0804-1-COB2.asc,10410302,9
MDT02,MDT02-ETRS89-HU29-0804-2-COB2.asc,10410308,9
MDT02,MDT02-ETRS89-HU29-0804-3-COB2.asc,10410370,9
MDT02,MDT02-ETRS89-HU29-0804-4-COB2.asc,10410371,9
MDT02,MDT02-ETRS89-HU29-0826-2-COB2.asc,10410319,9
MDT02,MDT02-ETRS89-HU29-0826-4-COB2.asc,10410304,9
MDT02,MDT02-ETRS89-HU29-0827-1-COB2.asc,10410395,9
MDT02,MDT02-ETRS89-HU29-0827-2-COB2.asc,10410323,9
MDT02,MDT02-ETRS89-HU29-0827-3-COB2.asc,10410327,9
MDT02,MDT02-ETRS89-HU29-0827-4-COB2.asc,10410382,9
MDT02,MDT02-ETRS89-HU29-0828-1-COB2.asc,10410296,9
MDT02,MDT02-ETRS89-HU29-0828-2-COB2.asc,10410288,9
MDT02,MDT02-ETRS89-HU29-0828-3-COB2.asc,10410305,9
MDT02,MDT02-ETRS89-HU29-0828-4-COB2.asc,10410321,9
MDT02,MDT02-ETRS89-HU29-0829-1-COB2.asc,10410313,9
MDT02,MDT02-ETRS89-HU29-0829-2-COB2.asc,10410396,9
MDT02,MDT02-ETRS89-HU29-0829-3-COB2.asc,10410405,9
MDT02,MDT02-ETRS89-HU29-0829-4-COB2.asc,10410316,9
MDT02,MDT02-ETRS89-HU29-0830-1-COB2.asc,10410336,9
MDT02,MDT02-ETRS89-HU29-0830-2-COB2.asc,10410369,9
MDT02,MDT02-ETRS89-HU29-0830-3-COB2.asc,10410399,9
MDT02,MDT02-ETRS89-HU29-0830-4-COB2.asc,10410409,9
MDT02,MDT02-ETRS89-HU29-0851-2-COB2.asc,10410393,9
MDT02,MDT02-ETRS89-HU29-0851-4-COB2.asc,10410375,9
MDT02,MDT02-ETRS89-HU29-0852-1-COB2.asc,10410307,9
MDT02,MDT02-ETRS89-HU29-0852-2-COB2.asc,10410378,9
MDT02,MDT02-ETRS89-HU29-0852-3-COB2.asc,10410364,9
MDT02,MDT02-ETRS89-HU29-0852-4-COB2.asc,10410391,9
MDT02,MDT02-ETRS89-HU29-0853-1-COB2.asc,10410329,9
MDT02,MDT02-ETRS89-HU29-0853-2-COB2.asc,10410412,9
MDT02,MDT02-ETRS89-HU29-0853-3-COB2.asc,10410328,9
MDT02,MDT02-ETRS89-HU29-0853-4-COB2.asc,10410293,10
MDT02,MDT02-ETRS89-HU29-0854-1-COB2.asc,10410376,10
MDT02,MDT02-ETRS89-HU29-0854-2-COB2.asc,10410315,10
MDT02,MDT02-ETRS89-HU29-0854-3-COB2.asc,10410381,10
MDT02,MDT02-ETRS89-HU29-0854-4-COB2.asc,10410354,10
MDT02,MDT02-ETRS89-HU29-0855-1-COB2.asc,10410298,10
MDT02,MDT02-ETRS89-HU29-0855-2-COB2.asc,10410324,10
MDT02,MDT02-ETRS89-HU29-0855-3-COB2.asc,10410326,10
MDT02,MDT02-ETRS89-HU29-0855-4-COB2.asc,10410344,10
MDT02,MDT02-ETRS89-HU29-0873-2-COB2.asc,10410401,10
MDT02,MDT02-ETRS89-HU29-0874-1-COB2.asc,10410403,10
MDT02,MDT02-ETRS89-HU29-0874-2-COB2.asc,10410357,10
MDT02,MDT02-ETRS89-HU29-0874-3-COB2.asc,10410340,10
MDT02,MDT02-ETRS89-HU29-0874-4-COB2.asc,10410350,10
MDT02,MDT02-ETRS89-HU29-0875-1-COB2.asc,10410366,10
MDT02,MDT02-ETRS89-HU29-0875-2-COB2.asc,10410380,10
MDT02,MDT02-ETRS89-HU29-0875-3-COB2.asc,10410303,10
MDT02,MDT02-ETRS89-HU29-0875-4-COB2.asc,10410397,10
MDT02,MDT02-ETRS89-HU29-0876-1-COB2.asc,10410314,10
MDT02,MDT02-ETRS89-HU29-0876-2-COB2.asc,10410341,10
MDT02,MDT02-ETRS89-HU29-0876-3-COB2.asc,10410330,10
MDT02,MDT02-ETRS89-HU29-0876-4-COB2.asc,10410394,10
MDT02,MDT02-ETRS89-HU29-0877-1-COB2.asc,10410318,10
MDT02,MDT02-ETRS89-HU29-0877-2-COB2.asc,10410365,10
MDT02,MDT02-ETRS89-HU29-0877-3-COB2.asc,10410291,10
MDT02,MDT02-ETRS89-HU29-0877-4-COB2.asc,10410300,10
MDT02,MDT02-ETRS89-HU29-0896-1-COB2.asc,10410383,10
MDT02,MDT02-ETRS89-HU29-0896-2-COB2.asc,10410332,10
MDT02,MDT02-ETRS89-HU29-0896-4-COB2.asc,10410373,10
MDT02,MDT02-ETRS89-HU29-0897-1-COB2.asc,10410388,10
MDT02,MDT02-ETRS89-HU29-0897-2-COB2.asc,10410295,10
MDT02,MDT02-ETRS89-HU29-0897-3-COB2.asc,10410343,10
MDT02,MDT02-ETRS89-HU29-0897-4-COB2.asc,10410345,10
MDT02,MDT02-ETRS89-HU29-0898-1-COB2.asc,10410335,10
MDT02,MDT02-ETRS89-HU29-0898-2-COB2.asc,10410411,10
MDT02,MDT02-ETRS89-HU29-0898-3-COB2.asc,10410389,10
MDT02,MDT02-ETRS89-HU29-0898-4-COB2.asc,10410333,10
MDT02,MDT02-ETRS89-HU29-0918-2-COB2.asc,10410325,10
MDT02,MDT02-ETRS89-HU29-0919-1-COB2.asc,10410297,10
MDT02,MDT02-ETRS89-HU29-0919-2-COB2.asc,10410379,10
MDT02,MDT02-ETRS89-HU30-0064-4-COB2.asc,10324840,10
MDT02,MDT02-ETRS89-HU30-0065-1-COB2.asc,10324680,10
MDT02,MDT02-ETRS89-HU30-0065-2-COB2.asc,10325198,10
MDT02,MDT02-ETRS89-HU30-0065-3-COB2.asc,10324859,10
MDT02,MDT02-ETRS89-HU30-0065-4-COB2.asc,10325160,10
MDT02,MDT02-ETRS89-HU30-0066-1-COB2.asc,10325064,10
MDT02,MDT02-ETRS89-HU30-0066-3-COB2.asc,10324542,10
MDT02,MDT02-ETRS89-HU30-0089-2-COB2.asc,10324659,10
MDT02,MDT02-ETRS89-HU30-0089-3-COB2.asc,10324775,10
MDT02,MDT02-ETRS89-HU30-0089-4-COB2.asc,10324624,10
MDT02,MDT02-ETRS89-HU30-0090-1-COB2.asc,10324681,11
MDT02,MDT02-ETRS89-HU30-0090-2-COB2.asc,10324671,11
MDT02,MDT02-ETRS89-HU30-0090-3-COB2.asc,10325277,11
MDT02,MDT02-ETRS89-HU30-0090-4-COB2.asc,10324733,11
MDT02,MDT02-ETRS89-HU30-0091-1-COB2.asc,10325061,11
MDT02,MDT02-ETRS89-HU30-0091-2-COB2.asc,10324686,11
MDT02,MDT02-ETRS89-HU30-0091-3-COB2.asc,10324549,11
MDT02,MDT02-ETRS89-HU30-0091-4-COB2.asc,10325047,11
MDT02,MDT02-ETRS89-HU30-0091B-3-COB2.asc,10324419,11
MDT02,MDT02-ETRS89-HU30-0113-2-COB2.asc,10324613,11
MDT02,MDT02-ETRS89-HU30-0113-4-COB2.asc,10325115,11
MDT02,MDT02-ETRS89-HU30-0114-1-COB2.asc,10324472,11
MDT02,MDT02-ETRS89-HU30-0114-2-COB2.asc,10324723,11
MDT02,MDT02-ETRS89-HU30-0114-3-COB2.asc,10324668,11
MDT02,MDT02-ETRS89-HU30-0114-4-COB2.asc,10325268,11
MDT02,MDT02-ETRS89-HU30-0115-1-COB2.asc,10324401,11
MDT02,MDT02-ETRS89-HU30-0115-2-COB2.asc,10324632,11
MDT02,MDT02-ETRS89-HU30-0115-3-COB2.asc,10325060,11
MDT02,MDT02-ETRS89-HU30-0115-4-COB2.asc,10324829,11
MDT02,MDT02-ETRS89-HU30-0116-1-COB2.asc,10325086,11
MDT02,MDT02-ETRS89-HU30-0116-2-COB2.asc,10324918,11
MDT02,MDT02-ETRS89-HU30-0116-3-COB2.asc,10324944,11
MDT02,MDT02-ETRS89-HU30-0116-4-COB2.asc,10324428,11
MDT02,MDT02-ETRS89-HU30-0117-1-COB2.asc,10324823,11
MDT02,MDT02-ETRS89-HU30-0117-2-COB2.asc,10324438,11
MDT02,MDT02-ETRS89-HU30-0117-3-COB2.asc,10325167,11
MDT02,MDT02-ETRS89-HU30-0117-4-COB2.asc,10324906,11
MDT02,MDT02-ETRS89-HU30-0118-1-COB2.asc,10325197,11
MDT02,MDT02-ETRS89-HU30-0118-3-COB2.asc,10324585,11
MDT02,MDT02-ETRS89-HU30-0139-2-COB2.asc,10325284,11
MDT02,MDT02-ETRS89-HU30-0139-4-COB2.asc,10325019,11
MDT02,MDT02-ETRS89-HU30-0140-1-COB2.asc,10324677,11
MDT02,MDT02-ETRS89-HU30-0140-2-COB2.asc,10324756,11
MDT02,MDT02-ETRS89-HU30-0140-3-COB2.asc,10325148,11
MDT02,MDT02-ETRS89-HU30-0140-4-COB2.asc,10324966,11
MDT02,MDT02-ETRS89-HU30-0141-1-COB2.asc,10325066,11
MDT02,MDT02-ETRS89-HU30-0141-2-COB2.asc,10324636,11
MDT02,MDT02-ETRS89-HU30-0141-3-COB2.asc,10324764,11
MDT02,MDT02-ETRS89-HU30-0141-4-COB2.asc,10324424,11
MDT02,MDT02-ETRS89-HU30-0142-1-COB2.asc,10324886,11
MDT02,MDT02-ETRS89-HU30-0142-2-COB2.asc,10324700,11
MDT02,MDT02-ETRS89-HU30-0142-3-COB2.asc,10324949,11
MDT02,MDT02-ETRS89-HU30-0142-4-COB2.asc,10325255,11
MDT02,MDT02-ETRS89-HU30-0143-1-COB2.asc,10324617,11
MDT02,MDT02-ETRS89-HU30-0143-2-COB2.asc,10324564,11
MDT02,MDT02-ETRS89-HU30-0143-3-COB2.asc,10325069,11
MDT02,MDT02-ETRS89-HU30-0143-4-COB2.asc,10325092,11
MDT02,MDT02-ETRS89-HU30-0144-1-COB2.asc,10325027,11
MDT02,MDT02-ETRS89-HU30-0169-1-COB2.asc,10324403,11
MDT02,MDT02-ETRS89-HU30-0169-2-COB2.asc,10324604,11
MDT02,MDT02-ETRS89-HU30-0169-3-COB2.asc,10324789,12
MDT02,MDT02-ETRS89-HU30-0169-4-COB2.asc,10325017,12
MDT02,MDT02-ETRS89-HU30-0170-1-COB2.asc,10324608,12
MDT02,MDT02-ETRS89-HU30-0170-3-COB2.asc,10325020,12
MDT02,MDT02-ETRS89-HU30-0170-4-COB2.asc,10325054,12
MDT02,MDT02-ETRS89-HU30-0171-1-COB2.asc,10325042,12
MDT02,MDT02-ETRS89-HU30-0171-2-COB2.asc,10325183,12
MDT02,MDT02-ETRS89-HU30-0171-3-COB2.asc,10325363,12
MDT02,MDT02-ETRS89-HU30-0171-4-COB2.asc,10325055,12
MDT02,MDT02-ETRS89-HU30-0172-1-COB2.asc,10324514,12
MDT02,MDT02-ETRS89-HU30-0172-2-COB2.asc,10324781,12
MDT02,MDT02-ETRS89-HU30-0172-3-COB2.asc,10325293,12
MDT02,MDT02-ETRS89-HU30-0172-4-COB2.asc,10324594,12
MDT02,MDT02-ETRS89-HU30-0173-1-COB2.asc,10324837,12
MDT02,MDT02-ETRS89-HU30-0173-2-COB2.asc,10324440,12
MDT02,MDT02-ETRS89-HU30-0173-3-COB2.asc,10324517,12
MDT02,MDT02-ETRS89-HU30-0173-4-COB2.asc,10324844,12
MDT02,MDT02-ETRS89-HU30-0174-1-COB2.asc,10324879,12
MDT02,MDT02-ETRS89-HU30-0174-2-COB2.asc,10324662,12
MDT02,MDT02-ETRS89-HU30-0174-3-COB2.asc,10324379,12
MDT02,MDT02-ETRS89-HU30-0174-4-COB2.asc,10324934,12
MDT02,MDT02-ETRS89-HU30-0175-1-COB2.asc,10325153,12
MDT02,MDT02-ETRS89-HU30-0202-1-COB2.asc,10325182,12
MDT02,MDT02-ETRS89-HU30-0202-2-COB2.asc,10324664,12
MDT02,MDT02-ETRS89-HU30-0202-3-COB2.asc,10324550,12
MDT02,MDT02-ETRS89-HU30-0202-4-COB2.asc,10324763,12
MDT02,MDT02-ETRS89-HU30-0203-1-COB2.asc,10324497,12
MDT02,MDT02-ETRS89-HU30-0203-2-COB2.asc,10324508,12
MDT02,MDT02-ETRS89-HU30-0203-3-COB2.asc,10325288,12
MDT02,MDT02-ETRS89-HU30-0203-4-COB2.asc,10324979,12
MDT02,MDT02-ETRS89-HU30-0204-1-COB2.asc,10325337,12
MDT02,MDT02-ETRS89-HU30-0204-2-COB2.asc,10325410,12
MDT02,MDT02-ETRS89-HU30-0204-3-COB2.asc,10325123,12
MDT02,MDT02-ETRS89-HU30-0204-4-COB2.asc,10325383,12
MDT02,MDT02-ETRS89-HU30-0205-1-COB2.asc,10325393,12
MDT02,MDT02-ETRS89-HU30-0205-2-COB2.asc,10324480,12
MDT02,MDT02-ETRS89-HU30-0205-3-COB2.asc,10325347,12
MDT02,MDT02-ETRS89-HU30-0205-4-COB2.asc,10325402,12
MDT02,MDT02-ETRS89-HU30-0206-1-COB2.asc,10324801,12
MDT02,MDT02-ETRS89-HU30-0206-2-COB2.asc,10325290,12
MDT02,MDT02-ETRS89-HU30-0206-3-COB2.asc,10325237,12
MDT02,MDT02-ETRS89-HU30-0206-4-COB2.asc,10324736,12
MDT02,MDT02-ETRS89-HU30-0207-1-COB2.asc,10324461,12
MDT02,MDT02-ETRS89-HU30-0207-2-COB2.asc,10324770,12
MDT02,MDT02-ETRS89-HU30-0207-3-COB2.asc,10324782,12
MDT02,MDT02-ETRS89-HU30-0207-4-COB2.asc,10325169,12
MDT02,MDT02-ETRS89-HU30-0208-1-COB2.asc,10324899,12
MDT02,MDT02-ETRS89-HU30-0208-3-COB2.asc,10324555,12
MDT02,MDT02-ETRS89-HU30-0233-1-COB2.asc,10409915,12
MDT02,MDT02-ETRS89-HU30-0233-2-COB2.asc,10410048,12
MDT02,MDT02-ETRS89-HU30-0233-3-COB2.asc,10410010,13
MDT02,MDT02-ETRS89-HU30-0233-4-COB2.asc,10410240,13
MDT02,MDT02-ETRS89-HU30-0234-1-COB2.asc,10410143,13
MDT02,MDT02-ETRS89-HU30-0234-2-COB2.asc,10410206,13
MDT02,MDT02-ETRS89-HU30-0234-3-COB2.asc,10410151,13
MDT02,MDT02-ETRS89-HU30-0234-4-COB2.asc,10410194,13
MDT02,MDT02-ETRS89-HU30-0235-1-COB2.asc,10409970,13
MDT02,MDT02-ETRS89-HU30-0235-2-COB2.asc,10410122,13
MDT02,MDT02-ETRS89-HU30-0235-3-COB2.asc,10409887,13
MDT02,MDT02-ETRS89-HU30-0235-4-COB2.asc,10410220,13
MDT02,MDT02-ETRS89-HU30-0236-1-COB2.asc,10410213,13
MDT02,MDT02-ETRS89-HU30-0236-2-COB2.asc,10410205,13
MDT02,MDT02-ETRS89-HU30-0236-3-COB2.asc,10410084,13
MDT02,MDT02-ETRS89-HU30-0236-4-COB2.asc,10409910,13
MDT02,MDT02-ETRS89-HU30-0237-1-COB2.asc,10410110,13
MDT02,MDT02-ETRS89-HU30-0237-2-COB2.asc,10410066,13
MDT02,MDT02-ETRS89-HU30-0237-3-COB2.asc,10410208,13
MDT02,MDT02-ETRS89-HU30-0237-4-COB2.asc,10409933,13
MDT02,MDT02-ETRS89-HU30-0240-1-COB2.asc,10324499,13
MDT02,MDT02-ETRS89-HU30-0240-2-COB2.asc,10324821,13
MDT02,MDT02-ETRS89-HU30-0240-3-COB2.asc,10325028,13
MDT02,MDT02-ETRS89-HU30-0240-4-COB2.asc,10325219,13
MDT02,MDT02-ETRS89-HU30-0241-1-COB2.asc,10325279,13
MDT02,MDT02-ETRS89-HU30-0241-2-COB2.asc,10324794,13
MDT02,MDT02-ETRS89-HU30-0241-3-COB2.asc,10325109,13
MDT02,MDT02-ETRS89-HU30-0241-4-COB2.asc,10324813,13
MDT02,MDT02-ETRS89-HU30-0242-1-COB2.asc,10324965,13
MDT02,MDT02-ETRS89-HU30-0242-2-COB2.asc,10324390,13
MDT02,MDT02-ETRS89-HU30-0242-3-COB2.asc,10324938,13
MDT02,MDT02-ETRS89-HU30-0242-4-COB2.asc,10325006,13
MDT02,MDT02-ETRS89-HU30-0243-1-COB2.asc,10324526,13
MDT02,MDT02-ETRS89-HU30-0243-2-COB2.asc,10325370,13
MDT02,MDT02-ETRS89-HU30-0243-3-COB2.asc,10325005,13
MDT02,MDT02-ETRS89-HU30-0243-4-COB2.asc,10325450,13
MDT02,MDT02-ETRS89-HU30-0244-1-COB2.asc,10325429,13
MDT02,MDT02-ETRS89-HU30-0244-2-COB2.asc,10324525,13
MDT02,MDT02-ETRS89-HU30-0244-3-COB2.asc,10325357,13
MDT02,MDT02-ETRS89-HU30-0244-4-COB2.asc,10325394,13
MDT02,MDT02-ETRS89-HU30-0245-1-COB2.asc,10325010,13
MDT02,MDT02-ETRS89-HU30-0245-3-COB2.asc,10325095,13
MDT02,MDT02-ETRS89-HU30-0271-1-COB2.asc,10410012,13
MDT02,MDT02-ETRS89-HU30-0271-2-COB2.asc,10410232,13
MDT02,MDT02-ETRS89-HU30-0271-3-COB2.asc,10410114,13
MDT02,MDT02-ETRS89-HU30-0271-4-COB2.asc,10409981,13
MDT02,MDT02-ETRS89-HU30-0272-1-COB2.asc,10410016,13
MDT02,MDT02-ETRS89-HU30-0272-2-COB2.asc,10409909,13
MDT02,MDT02-ETRS89-HU30-0272-3-COB2.asc,10410241,13
MDT02,MDT02-ETRS89-HU30-0272-4-COB2.asc,10410229,13
MDT02,MDT02-ETRS89-HU30-0273-1-COB2.asc,10410237,13
MDT02,MDT02-ETRS89-HU30-0273-2-COB2.asc,10410051,13
MDT02,MDT02-ETRS89-HU30-0273-3-COB2.asc,10410209,14
MDT02,MDT02-ETRS89-HU30-0273-4-COB2.asc,10409990,14
MDT02,MDT02-ETRS89-HU30-0274-1-COB2.asc,10410162,14
MDT02,MDT02-ETRS89-HU30-0274-2-COB2.asc,10410177,14
MDT02,MDT02-ETRS89-HU30-0274-3-COB2.asc,10409975,14
MDT02,MDT02-ETRS89-HU30-0274-4-COB2.asc,10409965,14
MDT02,MDT02-ETRS89-HU30-0275-1-COB2.asc,10410097,14
MDT02,MDT02-ETRS89-HU30-0275-2-COB2.asc,10410121,14
MDT02,MDT02-ETRS89-HU30-0275-3-COB2.asc,10410141,14
MDT02,MDT02-ETRS89-HU30-0275-4-COB2.asc,10410028,14
MDT02,MDT02-ETRS89-HU30-0278-1-COB2.asc,10324984,14
MDT02,MDT02-ETRS89-HU30-0278-2-COB2.asc,10325202,14
MDT02,MDT02-ETRS89-HU30-0278-4-COB2.asc,10325083,14
MDT02,MDT02-ETRS89-HU30-0279-1-COB2.asc,10324993,14
MDT02,MDT02-ETRS89-HU30-0279-2-COB2.asc,10325207,14
MDT02,MDT02-ETRS89-HU30-0279-3-COB2.asc,10324538,14
MDT02,MDT02-ETRS89-HU30-0279-4-COB2.asc,10325200,14
MDT02,MDT02-ETRS89-HU30-0280-1-COB2.asc,10324866,14
MDT02,MDT02-ETRS89-HU30-0280-2-COB2.asc,10324522,14
MDT02,MDT02-ETRS89-HU30-0280-3-COB2.asc,10324884,14
MDT02,MDT02-ETRS89-HU30-0280-4-COB2.asc,10324635,14
MDT02,MDT02-ETRS89-HU30-0281-1-COB2.asc,10324640,14
MDT02,MDT02-ETRS89-HU30-0281-2-COB2.asc,10325420,14
MDT02,MDT02-ETRS89-HU30-0281-3-COB2.asc,10325296,14
MDT02,MDT02-ETRS89-HU30-0281-4-COB2.asc,10325335,14
MDT02,MDT02-ETRS89-HU30-0282-1-COB2.asc,10325414,14
MDT02,MDT02-ETRS89-HU30-0282-2-COB2.asc,10325362,14
MDT02,MDT02-ETRS89-HU30-0282-3-COB2.asc,10325340,14
MDT02,MDT02-ETRS89-HU30-0282-4-COB2.asc,10324920,14
MDT02,MDT02-ETRS89-HU30-0283-1-COB2.asc,10324982,14
MDT02,MDT02-ETRS89-HU30-0283-3-COB2.asc,10325411,14
MDT02,MDT02-ETRS89-HU30-0283-4-COB2.asc,10325417,14
MDT02,MDT02-ETRS89-HU30-0284-3-COB2.asc,10324582,14
MDT02,MDT02-ETRS89-HU30-0284-4-COB2.asc,10325276,14
MDT02,MDT02-ETRS89-HU30-0285-3-COB2.asc,10324620,14
MDT02,MDT02-ETRS89-HU30-0285-4-COB2.asc,10324932,14
MDT02,MDT02-ETRS89-HU30-0286-3-COB2.asc,10324738,14
MDT02,MDT02-ETRS89-HU30-0286-4-COB2.asc,10325062,14
MDT02,MDT02-ETRS89-HU30-0287-3-COB2.asc,10324376,14
MDT02,MDT02-ETRS89-HU30-0309-1-COB2.asc,10410204,14
MDT02,MDT02-ETRS89-HU30-0309-2-COB2.asc,10409956,14
MDT02,MDT02-ETRS89-HU30-0309-3-COB2.asc,10409924,14
MDT02,MDT02-ETRS89-HU30-0309-4-COB2.asc,10410076,14
MDT02,MDT02-ETRS89-HU30-0310-1-COB2.asc,10410199,14
MDT02,MDT02-ETRS89-HU30-0310-2-COB2.asc,10410022,14
MDT02,MDT02-ETRS89-HU30-0310-3-COB2.asc,10409985,14
MDT02,MDT02-ETRS89-HU30-0310-4-COB2.asc,10410138,14
MDT02,MDT02-ETRS89-HU30-0311-1-COB2.asc,10410160,14
MDT02,MDT02-ETRS89-HU30-0311-2-COB2.asc,10410085,14
MDT02,MDT02-ETRS89-HU30-0311-3-COB2.asc,10410007,14
MDT02,MDT02-ETRS89-HU30-0311-4-COB2.asc,10409961,15
MDT02,MDT02-ETRS89-HU30-0312-1-COB2.asc,10410098,15
MDT02,MDT02-ETRS89-HU30-0312-2-COB2.asc,10409968,15
MDT02,MDT02-ETRS89-HU30-0312-3-COB2.asc,10410109,15
MDT02,MDT02-ETRS89-HU30-0312-4-COB2.asc,10410091,15
MDT02,MDT02-ETRS89-HU30-0313-1-COB2.asc,10409999,15
MDT02,MDT02-ETRS89-HU30-0313-2-COB2.asc,10410200,15
MDT02,MDT02-ETRS89-HU30-0313-3-COB2.asc,10409982,15
MDT02,MDT02-ETRS89-HU30-0313-4-COB2.asc,10410207,15
MDT02,MDT02-ETRS89-HU30-0317-2-COB2.asc,10325125,15
MDT02,MDT02-ETRS89-HU30-0319-1-COB2.asc,10324941,15
MDT02,MDT02-ETRS89-HU30-0319-2-COB2.asc,10325434,15
MDT02,MDT02-ETRS89-HU30-0319-4-COB2.asc,10324597,15
MDT02,MDT02-ETRS89-HU30-0320-1-COB2.asc,10325400,15
MDT02,MDT02-ETRS89-HU30-0320-2-COB2.asc,10325416,15
MDT02,MDT02-ETRS89-HU30-0320-3-COB2.asc,10324602,15
MDT02,MDT02-ETRS89-HU30-0320-4-COB2.asc,10325390,15
MDT02,MDT02-ETRS89-HU30-0321-1-COB2.asc,10325451,15
MDT02,MDT02-ETRS89-HU30-0321-2-COB2.asc,10325395,15
MDT02,MDT02-ETRS89-HU30-0321-3-COB2.asc,10325377,15
MDT02,MDT02-ETRS89-HU30-0321-4-COB2.asc,10324728,15
MDT02,MDT02-ETRS89-HU30-0322-1-COB2.asc,10324386,15
MDT02,MDT02-ETRS89-HU30-0322-2-COB2.asc,10324407,15
MDT02,MDT02-ETRS89-HU30-0322-3-COB2.asc,10325300,15
MDT02,MDT02-ETRS89-HU30-0322-4-COB2.asc,10325226,15
MDT02,MDT02-ETRS89-HU30-0323-1-COB2.asc,10325155,15
MDT02,MDT02-ETRS89-HU30-0323-2-COB2.asc,10324785,15
MDT02,MDT02-ETRS89-HU30-0323-3-COB2.asc,10324455,15
MDT02,MDT02-ETRS89-HU30-0323-4-COB2.asc,10324842,15
MDT02,MDT02-ETRS89-HU30-0324-1-COB2.asc,10324735,15
MDT02,MDT02-ETRS89-HU30-0324-2-COB2.asc,10324834,15
MDT02,MDT02-ETRS89-HU30-0324-3-COB2.asc,10324547,15
MDT02,MDT02-ETRS89-HU30-0324-4-COB2.asc,10324928,15
MDT02,MDT02-ETRS89-HU30-0325-1-COB2.asc,10325261,15
MDT02,MDT02-ETRS89-HU30-0325-3-COB2.asc,10325282,15
